# Wordlist

# META
@vowels:T V _

# DATA
ID	COGNACY	CONCEPT	COUNTERPART	IPA	DOCULECT	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	CUSTOMID	ALIGNMENT
2331	145	to	отећи	ǒtetɕi	Serbo-Croatian Cyrillic	ǒ t e t ɕ i	7 1 7 1 3 7	XBYBCZ	otetSi	11	11.o.V 11.t.C 11.e.V 11.t.C 11.S.C 11.i.V	1.5 1.75 1.3 1.75 1.5 0.8	0	760	ǒ - t e - t ɕ - - i - -
2334	145	to	пухнуть	ˈpuxnʊtʲ	Russian	ˈp u x n ʊ tʲ	1 7 3 4 7 1	AXBCYN	puxnut	9	9.p.C 9.u.V 9.x.C 9.n.C 9.u.V 9.t.c	2.0 1.5 1.75 1.5 1.3 0.8	0	943	- ˈp u x n ʊ - tʲ - -
2336	145	to	пухнути	pǔːxnuti	Ukrainian	p ǔː x n u t i	1 7 3 4 7 1 7	AXBCYBZ	puxnuti	15	15.p.C 15.u.V 15.x.C 15.n.C 15.u.V 15.t.C 15.i.V	2.0 1.5 1.75 1.5 1.3 1.75 0.8	0	943	- p ǔː x n u - t - i
2692	168	to	palić	ˈpalʲitɕ	Polish	ˈp a lʲ i t ɕ	1 7 5 7 1 3	AXBYBC	palitS	8	8.p.C 8.a.V 8.l.C 8.i.V 8.t.C 8.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	861	ˈp a lʲ i t ɕ -
2694	168	to	paliś	ˈpalʲiɕ	Lower Sorbian	ˈp a lʲ i ɕ	1 7 5 7 3	AXBYN	paliS	5	5.p.C 5.a.V 5.l.C 5.i.V 5.S.c	2.0 1.5 1.75 1.3 0.8	0	861	ˈp a lʲ i - ɕ -
2695	168	to	palić	ˈpalʲitɕ	Upper Sorbian	ˈp a lʲ i t ɕ	1 7 5 7 1 3	AXBYBC	palitS	16	16.p.C 16.a.V 16.l.C 16.i.V 16.t.C 16.S.C	2.0 1.5 1.75 1.3 1.75 1.5	0	861	ˈp a lʲ i t ɕ -
2696	168	to	горя	ɡɐˈrʲa	Bulgarian	ɡ ɐ ˈrʲ a	1 7 5 7	AXBZ	gara	2	2.g.C 2.a.V 2.r.C 2.a.V	2.0 1.5 1.75 0.8	0	1047	ɡ ɐ ˈrʲ a -
2697	168	to	гори	ɡɐˈrʲi	Macedonian	ɡ ɐ ˈrʲ i	1 7 5 7	AXBZ	gari	6	6.g.C 6.a.V 6.r.C 6.i.V	2.0 1.5 1.75 0.8	0	1047	ɡ ɐ ˈrʲ i -
2698	168	to	goreti	ɡǒreti	Serbo-Croatian Latin	ɡ ǒ r e t i	1 7 5 7 1 7	AXBYBZ	goreti	12	12.g.C 12.o.V 12.r.C 12.e.V 12.t.C 12.i.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1235	ɡ ǒ - - - - r e t i
2699	168	to	горети	ɡǒreti	Serbo-Croatian Cyrillic	ɡ ǒ r e t i	1 7 5 7 1 7	AXBYBZ	goreti	11	11.g.C 11.o.V 11.r.C 11.e.V 11.t.C 11.i.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1235	ɡ ǒ - - - - r e t i
2702	168	to	гореть	ɡɐˈrʲetʲ	Russian	ɡ ɐ ˈrʲ e tʲ	1 7 5 7 1	AXBYN	garet	9	9.g.C 9.a.V 9.r.C 9.e.V 9.t.c	2.0 1.5 1.75 1.3 0.8	0	1047	ɡ ɐ ˈrʲ e tʲ
#
1233	77	tongue	tongue	tʌŋ	English	t ʌ ŋ	1 7 4	AXN	toN	4	4.t.C 4.o.V 4.N.c	2.0 1.5 0.8	0	1239	t ʌ ŋ
1235	77	tongue	jazyk	ˈjazɪk	Czech	ˈj a z ɪ k	6 7 3 7 1	AXBYN	yazik	3	3.y.C 3.a.V 3.z.C 3.i.V 3.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	ˈj a z ɪ k
1236	77	tongue	język	ˈjɛzɨk	Polish	ˈj ɛ z ɨ k	6 7 3 7 1	AXBYN	yEzIk	8	8.y.C 8.E.V 8.z.C 8.I.V 8.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	ˈj ɛ z ɨ k
1237	77	tongue	jazyk	ˈjazɪk	Slovak	ˈj a z ɪ k	6 7 3 7 1	AXBYN	yazik	13	13.y.C 13.a.V 13.z.C 13.i.V 13.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	ˈj a z ɪ k
1238	77	tongue	jězyk	ˈjiɪzɨk	Lower Sorbian	ˈj iɪ z ɨ k	6 7 3 7 1	AXBYN	yizIk	5	5.y.C 5.i.V 5.z.C 5.I.V 5.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	ˈj iɪ z ɨ k
1239	77	tongue	jazyk	ˈjazɪk	Upper Sorbian	ˈj a z ɪ k	6 7 3 7 1	AXBYN	yazik	16	16.y.C 16.a.V 16.z.C 16.i.V 16.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	ˈj a z ɪ k
1240	77	tongue	език	ɛˈzik	Bulgarian	ɛ ˈz i k	7 3 7 1	XBYN	Ezik	2	2.E.V 2.z.C 2.i.V 2.k.c	1.5 1.75 1.3 0.8	0	1236	- ɛ ˈz i k
1241	77	tongue	јазик	ˈjazik	Macedonian	ˈj a z i k	6 7 3 7 1	AXBYN	yazik	6	6.y.C 6.a.V 6.z.C 6.i.V 6.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	ˈj a z i k
1242	77	tongue	jezik	jězik	Serbo-Croatian Latin	j ě z i k	6 7 3 7 1	AXBYN	yezik	12	12.y.C 12.e.V 12.z.C 12.i.V 12.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	j ě z i k
1243	77	tongue	језик	jězik	Serbo-Croatian Cyrillic	j ě z i k	6 7 3 7 1	AXBYN	yezik	11	11.y.C 11.e.V 11.z.C 11.i.V 11.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	j ě z i k
1244	77	tongue	jezik	jězik	Slovene	j ě z i k	6 7 3 7 1	AXBYN	yezik	14	14.y.C 14.e.V 14.z.C 14.i.V 14.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	j ě z i k
1245	77	tongue	язык	jɪˈzɨk	Belarusian	j ɪ ˈz ɨ k	6 7 3 7 1	AXBYN	yizIk	1	1.y.C 1.i.V 1.z.C 1.I.V 1.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	j ɪ ˈz ɨ k
1246	77	tongue	язык	jɪˈzɨk	Russian	j ɪ ˈz ɨ k	6 7 3 7 1	AXBYN	yizIk	9	9.y.C 9.i.V 9.z.C 9.I.V 9.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	j ɪ ˈz ɨ k
1247	77	tongue	язык	jɪˈzɨk	Rusyn	j ɪ ˈz ɨ k	6 7 3 7 1	AXBYN	yizIk	10	10.y.C 10.i.V 10.z.C 10.I.V 10.k.c	2.0 1.5 1.75 1.3 0.8	0	1236	j ɪ ˈz ɨ k
#
1217	76	tooth	tooth	tuːθ	English	t uː θ	1 7 3	AXN	tu8	4	4.t.C 4.u.V 4.8.c	2.0 1.5 0.8	0	1243	t uː θ
1219	76	tooth	zub	zup	Czech	z u p	3 7 1	AXN	zup	3	3.z.C 3.u.V 3.p.c	2.0 1.5 0.8	0	1240	z u - p
1220	76	tooth	ząb	zɔmp	Polish	z ɔ m p	3 7 4 1	AXLN	zomp	8	8.z.C 8.o.V 8.m.c 8.p.c	2.0 1.5 1.1 0.8	0	1240	z ɔ m p
1221	76	tooth	zub	zup	Slovak	z u p	3 7 1	AXN	zup	13	13.z.C 13.u.V 13.p.c	2.0 1.5 0.8	0	1240	z u - p
1222	76	tooth	zub	zup	Lower Sorbian	z u p	3 7 1	AXN	zup	5	5.z.C 5.u.V 5.p.c	2.0 1.5 0.8	0	1240	z u - p
1223	76	tooth	zub	zup	Upper Sorbian	z u p	3 7 1	AXN	zup	16	16.z.C 16.u.V 16.p.c	2.0 1.5 0.8	0	1240	z u - p
1224	76	tooth	зъб	zɤp	Bulgarian	z ɤ p	3 7 1	AXN	zop	2	2.z.C 2.o.V 2.p.c	2.0 1.5 0.8	0	1240	z ɤ - p
1226	76	tooth	zub	zup	Serbo-Croatian Latin	z u p	3 7 1	AXN	zup	12	12.z.C 12.u.V 12.p.c	2.0 1.5 0.8	0	1240	z u - p
1227	76	tooth	зуб	zup	Serbo-Croatian Cyrillic	z u p	3 7 1	AXN	zup	11	11.z.C 11.u.V 11.p.c	2.0 1.5 0.8	0	1240	z u - p
1228	76	tooth	zob	zɔb	Slovene	z ɔ b	3 7 1	AXN	zob	14	14.z.C 14.o.V 14.b.c	2.0 1.5 0.8	0	1240	z ɔ - b
1229	76	tooth	зуб	zup	Belarusian	z u p	3 7 1	AXN	zup	1	1.z.C 1.u.V 1.p.c	2.0 1.5 0.8	0	1240	z u - p
1230	76	tooth	зуб	zup	Russian	z u p	3 7 1	AXN	zup	9	9.z.C 9.u.V 9.p.c	2.0 1.5 0.8	0	1240	z u - p
1231	76	tooth	зуб	zup	Rusyn	z u p	3 7 1	AXN	zup	10	10.z.C 10.u.V 10.p.c	2.0 1.5 0.8	0	1240	z u - p
1232	76	tooth	зуб	zup	Ukrainian	z u p	3 7 1	AXN	zup	15	15.z.C 15.u.V 15.p.c	2.0 1.5 0.8	0	1240	z u - p
#
801	50	tree	tree	tɹiː	English	t ɹ iː	1 5 7	ACX	tri	4	4.t.C 4.r.C 4.i.V	2.0 1.5 1.5	0	1245	- t ɹ iː -
803	50	tree	strom	strom	Czech	s t r o m	3 1 5 7 4	ACCYN	strom	3	3.s.C 3.t.C 3.r.C 3.o.V 3.m.c	2.0 1.5 1.5 1.3 0.8	0	1245	s t r o m
804	50	tree	drzewo	ˈdʐɛvɔ	Polish	ˈd ʐ ɛ v ɔ	1 3 7 3 7	ACXBZ	dZEvo	8	8.d.C 8.Z.C 8.E.V 8.v.C 8.o.V	2.0 1.5 1.5 1.75 0.8	0	1244	ˈd - ʐ ɛ v ɔ
805	50	tree	strom	strom	Slovak	s t r o m	3 1 5 7 4	ACCYN	strom	13	13.s.C 13.t.C 13.r.C 13.o.V 13.m.c	2.0 1.5 1.5 1.3 0.8	0	1245	s t r o m
806	50	tree	bom	bɔm	Lower Sorbian	b ɔ m	1 7 4	AXN	bom	5	5.b.C 5.o.V 5.m.c	2.0 1.5 0.8	0	1247	b ɔ m
808	50	tree	дърво	dərˈvɔ	Bulgarian	d ə r ˈv ɔ	1 7 5 3 7	AXMBZ	dIrvo	2	2.d.C 2.I.V 2.r.c 2.v.C 2.o.V	2.0 1.5 1.1 1.75 0.8	0	1244	d ə r - ˈv ɔ
809	50	tree	дрво	drʋo	Macedonian	d r ʋ o	1 5 6 7	ACCX	drwo	6	6.d.C 6.r.C 6.w.C 6.o.V	2.0 1.5 1.5 1.5	0	1244	d - r - ʋ o
810	50	tree	drvo	drʋo	Serbo-Croatian Latin	d r ʋ o	1 5 6 7	ACCX	drwo	12	12.d.C 12.r.C 12.w.C 12.o.V	2.0 1.5 1.5 1.5	0	1244	d - r - ʋ o
811	50	tree	дрво	drʋo	Serbo-Croatian Cyrillic	d r ʋ o	1 5 6 7	ACCX	drwo	11	11.d.C 11.r.C 11.w.C 11.o.V	2.0 1.5 1.5 1.5	0	1244	d - r - ʋ o
812	50	tree	drevo	ˈdrɛvɔ	Slovene	ˈd r ɛ v ɔ	1 5 7 3 7	ACXBZ	drEvo	14	14.d.C 14.r.C 14.E.V 14.v.C 14.o.V	2.0 1.5 1.5 1.75 0.8	0	1244	ˈd - r ɛ v ɔ
814	50	tree	дерево	ˈdʲerʲɪvə	Russian	ˈdʲ e rʲ ɪ v ə	1 7 5 7 3 7	AXBYBZ	derivI	9	9.d.C 9.e.V 9.r.C 9.i.V 9.v.C 9.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1244	ˈdʲ e rʲ ɪ v ə
815	50	tree	дерево	ˈdʲerʲɪvə	Rusyn	ˈdʲ e rʲ ɪ v ə	1 7 5 7 3 7	AXBYBZ	derivI	10	10.d.C 10.e.V 10.r.C 10.i.V 10.v.C 10.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1244	ˈdʲ e rʲ ɪ v ə
816	50	tree	дерево	ˈdʲerʲɪvə	Ukrainian	ˈdʲ e rʲ ɪ v ə	1 7 5 7 3 7	AXBYBZ	derivI	15	15.d.C 15.e.V 15.r.C 15.i.V 15.v.C 15.I.V	2.0 1.5 1.75 1.3 1.75 0.8	0	1244	ˈdʲ e rʲ ɪ v ə
#
353	22	two	two	tuː	English	t uː	1 7	AX	tu	4	4.t.C 4.u.V	2.0 1.5	0	1251	t uː
355	22	two	dva	dva	Czech	d v a	1 3 7	ACX	dva	3	3.d.C 3.v.C 3.a.V	2.0 1.5 1.5	0	1259	d v a - -
356	22	two	dwa	dwa	Polish	d w a	1 6 7	ACX	dwa	8	8.d.C 8.w.C 8.a.V	2.0 1.5 1.5	0	1259	d w a - -
357	22	two	dvaja	ˈdvaja	Slovak	ˈd v a j a	1 3 7 6 7	ACXBZ	dvaya	13	13.d.C 13.v.C 13.a.V 13.y.C 13.a.V	2.0 1.5 1.5 1.75 0.8	0	1259	ˈd v a j a
358	22	two	dwa	dwa	Lower Sorbian	d w a	1 6 7	ACX	dwa	5	5.d.C 5.w.C 5.a.V	2.0 1.5 1.5	0	1259	d w a - -
359	22	two	dwaj	dvaj	Upper Sorbian	d v a j	1 3 7 6	ACXN	dvay	16	16.d.C 16.v.C 16.a.V 16.y.c	2.0 1.5 1.5 0.8	0	1259	d v a j -
360	22	two	две	dvʲe	Bulgarian	d vʲ e	1 3 7	ACX	dve	2	2.d.C 2.v.C 2.e.V	2.0 1.5 1.5	0	1259	d vʲ e - -
361	22	two	два	dva	Macedonian	d v a	1 3 7	ACX	dva	6	6.d.C 6.v.C 6.a.V	2.0 1.5 1.5	0	1259	d v a - -
362	22	two	dva	dva	Serbo-Croatian Latin	d v a	1 3 7	ACX	dva	12	12.d.C 12.v.C 12.a.V	2.0 1.5 1.5	0	1259	d v a - -
363	22	two	два	dva	Serbo-Croatian Cyrillic	d v a	1 3 7	ACX	dva	11	11.d.C 11.v.C 11.a.V	2.0 1.5 1.5	0	1259	d v a - -
364	22	two	dve	dvɛ	Slovene	d v ɛ	1 3 7	ACX	dvE	14	14.d.C 14.v.C 14.E.V	2.0 1.5 1.5	0	1259	d v ɛ - -
365	22	two	два	dva	Belarusian	d v a	1 3 7	ACX	dva	1	1.d.C 1.v.C 1.a.V	2.0 1.5 1.5	0	1259	d v a - -
366	22	two	два	dva	Russian	d v a	1 3 7	ACX	dva	9	9.d.C 9.v.C 9.a.V	2.0 1.5 1.5	0	1259	d v a - -
367	22	two	два	dva	Rusyn	d v a	1 3 7	ACX	dva	10	10.d.C 10.v.C 10.a.V	2.0 1.5 1.5	0	1259	d v a - -
368	22	two	два	dva	Ukrainian	d v a	1 3 7	ACX	dva	15	15.d.C 15.v.C 15.a.V	2.0 1.5 1.5	0	1259	d v a - -
#
2865	179	warm	warm	wɔːm	English	w ɔː m	6 7 4	AXN	wom	4	4.w.C 4.o.V 4.m.c	2.0 1.5 0.8	0	1262	w ɔː m
2867	179	warm	teplý	tɛpli	Czech	t ɛ p l i	1 7 1 5 7	AXBCZ	tEpli	3	3.t.C 3.E.V 3.p.C 3.l.C 3.i.V	2.0 1.5 1.75 1.5 0.8	0	1261	t ɛ p l i -
2868	179	warm	ciepły	ˈtɕɛpwɨ	Polish	ˈt ɕ ɛ p w ɨ	1 3 7 1 6 7	ACXBCZ	tSEpwI	8	8.t.C 8.S.C 8.E.V 8.p.C 8.w.C 8.I.V	2.0 1.5 1.5 1.75 1.5 0.8	0	1263	ˈt ɕ ɛ p w ɨ
2869	179	warm	teplý	tɛpli	Slovak	t ɛ p l i	1 7 1 5 7	AXBCZ	tEpli	13	13.t.C 13.E.V 13.p.C 13.l.C 13.i.V	2.0 1.5 1.75 1.5 0.8	0	1261	t ɛ p l i -
2870	179	warm	śopły	ˈɕɔpwɨ	Lower Sorbian	ˈɕ ɔ p w ɨ	3 7 1 6 7	AXBCZ	SopwI	5	5.S.C 5.o.V 5.p.C 5.w.C 5.I.V	2.0 1.5 1.75 1.5 0.8	0	1263	- ˈɕ ɔ p w ɨ
2872	179	warm	топъл	ˈtɔpəl	Bulgarian	ˈt ɔ p ə l	1 7 1 7 5	AXBYN	topIl	2	2.t.C 2.o.V 2.p.C 2.I.V 2.l.c	2.0 1.5 1.75 1.3 0.8	0	1261	ˈt ɔ p - ə l
2874	179	warm	topao	tôpao	Serbo-Croatian Latin	t ô p ao	1 7 1 7	AXBZ	topa	12	12.t.C 12.o.V 12.p.C 12.a.V	2.0 1.5 1.75 0.8	0	1261	t ô p - ao -
2875	179	warm	топао	tôpao	Serbo-Croatian Cyrillic	t ô p ao	1 7 1 7	AXBZ	topa	11	11.t.C 11.o.V 11.p.C 11.a.V	2.0 1.5 1.75 0.8	0	1261	t ô p - ao -
2876	179	warm	topel	ˈtɔːpəw	Slovene	ˈt ɔː p ə w	1 7 1 7 6	AXBYN	topIw	14	14.t.C 14.o.V 14.p.C 14.I.V 14.w.c	2.0 1.5 1.75 1.3 0.8	0	1261	ˈt ɔː p - ə w
2878	179	warm	тёплый	ˈtʲɵplɨj	Russian	ˈtʲ ɵ p l ɨ j	1 7 1 5 7 6	AXBCYN	tIplIy	9	9.t.C 9.I.V 9.p.C 9.l.C 9.I.V 9.y.c	2.0 1.5 1.75 1.5 1.3 0.8	0	1261	ˈtʲ ɵ p l ɨ j
2879	179	warm	теплый	ˈtʲɵplɨj	Rusyn	ˈtʲ ɵ p l ɨ j	1 7 1 5 7 6	AXBCYN	tIplIy	10	10.t.C 10.I.V 10.p.C 10.l.C 10.I.V 10.y.c	2.0 1.5 1.75 1.5 1.3 0.8	0	1261	ˈtʲ ɵ p l ɨ j
#
2385	149	water	water	ˈwɔːtə	English	ˈw ɔː t ə	6 7 1 7	AXBZ	wotI	4	4.w.C 4.o.V 4.t.C 4.I.V	2.0 1.5 1.75 0.8	0	1264	ˈw ɔː t ə
2386	149	water	вода	vɔˈda	Old Church Slavonic	v ɔ ˈd a	3 7 1 7	AXBZ	voda	7	7.v.C 7.o.V 7.d.C 7.a.V	2.0 1.5 1.75 0.8	0	1264	v ɔ ˈd a
2387	149	water	voda	ˈvoda	Czech	ˈv o d a	3 7 1 7	AXBZ	voda	3	3.v.C 3.o.V 3.d.C 3.a.V	2.0 1.5 1.75 0.8	0	1264	ˈv o d a
2388	149	water	woda	ˈvɔda	Polish	ˈv ɔ d a	3 7 1 7	AXBZ	voda	8	8.v.C 8.o.V 8.d.C 8.a.V	2.0 1.5 1.75 0.8	0	1264	ˈv ɔ d a
2389	149	water	voda	ˈvoda	Slovak	ˈv o d a	3 7 1 7	AXBZ	voda	13	13.v.C 13.o.V 13.d.C 13.a.V	2.0 1.5 1.75 0.8	0	1264	ˈv o d a
2390	149	water	wóda	ˈwɨda	Lower Sorbian	ˈw ɨ d a	6 7 1 7	AXBZ	wIda	5	5.w.C 5.I.V 5.d.C 5.a.V	2.0 1.5 1.75 0.8	0	1264	ˈw ɨ d a
2391	149	water	woda	ˈvɔda	Upper Sorbian	ˈv ɔ d a	3 7 1 7	AXBZ	voda	16	16.v.C 16.o.V 16.d.C 16.a.V	2.0 1.5 1.75 0.8	0	1264	ˈv ɔ d a
2392	149	water	вода	vɔˈda	Bulgarian	v ɔ ˈd a	3 7 1 7	AXBZ	voda	2	2.v.C 2.o.V 2.d.C 2.a.V	2.0 1.5 1.75 0.8	0	1264	v ɔ ˈd a
2393	149	water	вода	vɔˈda	Macedonian	v ɔ ˈd a	3 7 1 7	AXBZ	voda	6	6.v.C 6.o.V 6.d.C 6.a.V	2.0 1.5 1.75 0.8	0	1264	v ɔ ˈd a
2394	149	water	voda	ˈvoda	Serbo-Croatian Latin	ˈv o d a	3 7 1 7	AXBZ	voda	12	12.v.C 12.o.V 12.d.C 12.a.V	2.0 1.5 1.75 0.8	0	1264	ˈv o d a
2395	149	water	вода	vɔˈda	Serbo-Croatian Cyrillic	v ɔ ˈd a	3 7 1 7	AXBZ	voda	11	11.v.C 11.o.V 11.d.C 11.a.V	2.0 1.5 1.75 0.8	0	1264	v ɔ ˈd a
2396	149	water	voda	ˈvoda	Slovene	ˈv o d a	3 7 1 7	AXBZ	voda	14	14.v.C 14.o.V 14.d.C 14.a.V	2.0 1.5 1.75 0.8	0	1264	ˈv o d a
2398	149	water	вода	vɔˈda	Russian	v ɔ ˈd a	3 7 1 7	AXBZ	voda	9	9.v.C 9.o.V 9.d.C 9.a.V	2.0 1.5 1.75 0.8	0	1264	v ɔ ˈd a
2399	149	water	вода	vɔˈda	Rusyn	v ɔ ˈd a	3 7 1 7	AXBZ	voda	10	10.v.C 10.o.V 10.d.C 10.a.V	2.0 1.5 1.75 0.8	0	1264	v ɔ ˈd a
2400	149	water	вода	vɔˈda	Ukrainian	v ɔ ˈd a	3 7 1 7	AXBZ	voda	15	15.v.C 15.o.V 15.d.C 15.a.V	2.0 1.5 1.75 0.8	0	1264	v ɔ ˈd a
#
49	3	we	we	wiː	English	w iː	6 7	AX	wi	4	4.w.C 4.i.V	2.0 1.5	0	1268	w iː
51	3	we	my	maɪ	Czech	m aɪ	4 7	AX	ma	3	3.m.C 3.a.V	2.0 1.5	0	1274	m aɪ
52	3	we	my	maɪ	Polish	m aɪ	4 7	AX	ma	8	8.m.C 8.a.V	2.0 1.5	0	1274	m aɪ
53	3	we	my	maɪ	Slovak	m aɪ	4 7	AX	ma	13	13.m.C 13.a.V	2.0 1.5	0	1274	m aɪ
54	3	we	my	maɪ	Lower Sorbian	m aɪ	4 7	AX	ma	5	5.m.C 5.a.V	2.0 1.5	0	1274	m aɪ
55	3	we	my	maɪ	Upper Sorbian	m aɪ	4 7	AX	ma	16	16.m.C 16.a.V	2.0 1.5	0	1274	m aɪ
56	3	we	ние	ˈniɛ	Bulgarian	ˈn iɛ	4 7	AX	ni	2	2.n.C 2.i.V	2.0 1.5	0	1266	ˈn iɛ
57	3	we	ние	ˈniɛ	Macedonian	ˈn iɛ	4 7	AX	ni	6	6.n.C 6.i.V	2.0 1.5	0	1266	ˈn iɛ
58	3	we	mi	miː	Serbo-Croatian Latin	m iː	4 7	AX	mi	12	12.m.C 12.i.V	2.0 1.5	0	1274	m iː
59	3	we	ми	mi	Serbo-Croatian Cyrillic	m i	4 7	AX	mi	11	11.m.C 11.i.V	2.0 1.5	0	1274	m i
60	3	we	mi	miː	Slovene	m iː	4 7	AX	mi	14	14.m.C 14.i.V	2.0 1.5	0	1274	m iː
61	3	we	мы	mə	Belarusian	m ə	4 7	AX	mI	1	1.m.C 1.I.V	2.0 1.5	0	1274	m ə
62	3	we	мы	mə	Russian	m ə	4 7	AX	mI	9	9.m.C 9.I.V	2.0 1.5	0	1274	m ə
63	3	we	мы	mə	Rusyn	m ə	4 7	AX	mI	10	10.m.C 10.I.V	2.0 1.5	0	1274	m ə
64	3	we	ми	mi	Ukrainian	m i	4 7	AX	mi	15	15.m.C 15.i.V	2.0 1.5	0	1274	m i
#
3089	193	wet	wet	wɛt	English	w ɛ t	6 7 1	AXN	wEt	4	4.w.C 4.E.V 4.t.c	2.0 1.5 0.8	0	1277	w ɛ t
3091	193	wet	mokrý	ˈmokri	Czech	ˈm o k r i	4 7 1 5 7	AXBCZ	mokri	3	3.m.C 3.o.V 3.k.C 3.r.C 3.i.V	2.0 1.5 1.75 1.5 0.8	0	1275	ˈm o k r i -
3092	193	wet	mokry	ˈmɔkrɨ	Polish	ˈm ɔ k r ɨ	4 7 1 5 7	AXBCZ	mokrI	8	8.m.C 8.o.V 8.k.C 8.r.C 8.I.V	2.0 1.5 1.75 1.5 0.8	0	1275	ˈm ɔ k r ɨ -
3094	193	wet	mokšy	ˈmɔkʃɨ	Lower Sorbian	ˈm ɔ k ʃ ɨ	4 7 1 3 7	AXBCZ	mokSI	5	5.m.C 5.o.V 5.k.C 5.S.C 5.I.V	2.0 1.5 1.75 1.5 0.8	0	1275	ˈm ɔ k ʃ ɨ -
3095	193	wet	mokry	ˈmɔkrɨ	Upper Sorbian	ˈm ɔ k r ɨ	4 7 1 5 7	AXBCZ	mokrI	16	16.m.C 16.o.V 16.k.C 16.r.C 16.I.V	2.0 1.5 1.75 1.5 0.8	0	1275	ˈm ɔ k r ɨ -
3097	193	wet	мокар	môkar	Macedonian	m ô k a r	4 7 1 7 5	AXBYN	mokar	6	6.m.C 6.o.V 6.k.C 6.a.V 6.r.c	2.0 1.5 1.75 1.3 0.8	0	1275	m ô k - a r
3098	193	wet	mokar	môkar	Serbo-Croatian Latin	m ô k a r	4 7 1 7 5	AXBYN	mokar	12	12.m.C 12.o.V 12.k.C 12.a.V 12.r.c	2.0 1.5 1.75 1.3 0.8	0	1275	m ô k - a r
3099	193	wet	мокар	môkar	Serbo-Croatian Cyrillic	m ô k a r	4 7 1 7 5	AXBYN	mokar	11	11.m.C 11.o.V 11.k.C 11.a.V 11.r.c	2.0 1.5 1.75 1.3 0.8	0	1275	m ô k - a r
3100	193	wet	moker	ˈmòːkər	Slovene	ˈm òː k ə r	4 7 1 7 5	AXBYN	mokIr	14	14.m.C 14.o.V 14.k.C 14.I.V 14.r.c	2.0 1.5 1.75 1.3 0.8	0	1275	ˈm òː k - ə r
3101	193	wet	мокры	ˈmokrɨ	Belarusian	ˈm o k r ɨ	4 7 1 5 7	AXBCZ	mokrI	1	1.m.C 1.o.V 1.k.C 1.r.C 1.I.V	2.0 1.5 1.75 1.5 0.8	0	1275	ˈm o k r ɨ -
3102	193	wet	мокрый	ˈmokrɨj	Russian	ˈm o k r ɨ j	4 7 1 5 7 6	AXBCYN	mokrIy	9	9.m.C 9.o.V 9.k.C 9.r.C 9.I.V 9.y.c	2.0 1.5 1.75 1.5 1.3 0.8	0	1275	ˈm o k r ɨ j
3103	193	wet	мокрый	ˈmokrɨj	Rusyn	ˈm o k r ɨ j	4 7 1 5 7 6	AXBCYN	mokrIy	10	10.m.C 10.o.V 10.k.C 10.r.C 10.I.V 10.y.c	2.0 1.5 1.75 1.5 1.3 0.8	0	1275	ˈm o k r ɨ j
#
177	11	what	what	wɔt	English	w ɔ t	6 7 1	AXN	wot	4	4.w.C 4.o.V 4.t.c	2.0 1.5 0.8	0	1281	w ɔ t
179	11	what	co	koʊ	Czech	k oʊ	1 7	AX	ko	3	3.k.C 3.o.V	2.0 1.5	0	1280	k oʊ
180	11	what	co	koʊ	Polish	k oʊ	1 7	AX	ko	8	8.k.C 8.o.V	2.0 1.5	0	1280	k oʊ
181	11	what	čo	ˈtʃɔ	Slovak	ˈt ʃ ɔ	1 3 7	ACX	tSo	13	13.t.C 13.S.C 13.o.V	2.0 1.5 1.5	0	1289	ˈt ʃ ɔ
182	11	what	co	koʊ	Lower Sorbian	k oʊ	1 7	AX	ko	5	5.k.C 5.o.V	2.0 1.5	0	1280	k oʊ
183	11	what	što	ʃtô	Upper Sorbian	ʃ t ô	3 1 7	ACZ	Sto	16	16.S.C 16.t.C 16.o.V	2.0 1.5 0.8	0	1278	ʃ t ô
184	11	what	какво	kɐkˈvɔ	Bulgarian	k ɐ k ˈv ɔ	1 7 1 3 7	AXBCZ	kakvo	2	2.k.C 2.a.V 2.k.C 2.v.C 2.o.V	2.0 1.5 1.75 1.5 0.8	0	1279	k ɐ k ˈv ɔ
185	11	what	што	ʂto	Macedonian	ʂ t o	3 1 7	ACZ	Sto	6	6.S.C 6.t.C 6.o.V	2.0 1.5 0.8	0	1278	ʂ t o
